Status,Position/Ticket,Symbol,Type,Volume,Open Price,Close Price,Pips,Duration (s),Swap,Commission,Profit,Net P/L,Magic,Comment,Open Time,Close Time
Closed,315420717,EURJPY,SELL,0.03,183.965,183.924,4.099999999999682,2133,0,0,0.79,0.79,110711,MPRFP[tp],2026.02.04 04:15:01,2026.02.04 04:50:34
Closed,315401206,EURCAD,BUY,0.02,1.61281,1.61321,3.9999999999995595,19871,0,0,0.58,0.58,110711,MPRFP[tp],2026.02.03 21:45:01,2026.02.04 03:16:12
Closed,315409410,EURJPY,SELL,0.03,183.901,183.85,5.100000000001614,604,0,0,0.98,0.98,110711,MPRFP[tp],2026.02.04 00:30:00,2026.02.04 00:40:04
Closed,315408529,EURJPY,SELL,0.03,183.855,183.812,4.2999999999977945,172,0,0,0.82,0.82,110711,MPRFP[tp],2026.02.04 00:15:01,2026.02.04 00:17:53
Closed,315408054,CHFJPY,SELL,0.01,200.494,200.423,7.099999999999795,74,0,0,0.45,0.45,110711,MPRFP[tp],2026.02.04 00:03:54,2026.02.04 00:05:08
Closed,315408055,EURJPY,SELL,0.03,183.849,183.804,4.4999999999987494,69,0,0,0.87,0.87,110711,MPRFP[tp],2026.02.04 00:03:54,2026.02.04 00:05:03
Closed,315341566,EURCAD,BUY,0.02,1.61524,1.61561,3.6999999999998145,69396,-0.08,0,0.54,0.46,110711,MPRFP[tp],2026.02.03 00:00:00,2026.02.03 19:16:36
Closed,315328446,CHFJPY,BUY,0.01,199.965,199.825,-14.000000000001478,56815,-0.06,0,-0.9,-0.96,110711,MPRFP[tp],2026.02.02 19:30:00,2026.02.03 11:16:55
Closed,315350641,CHFJPY,BUY,0.01,199.201,199.825,62.39999999999952,33415,-0.06,0,4.01,3.95,110711,MPRFP[tp],2026.02.03 02:00:00,2026.02.03 11:16:55
Closed,315332142,CHFJPY,BUY,0.01,199.569,199.825,25.600000000000023,52314,-0.06,0,1.64,1.58,110711,MPRFP[tp],2026.02.02 20:45:01,2026.02.03 11:16:55
Closed,315326315,CHFJPY,BUY,0.01,200.317,199.825,-49.200000000001864,59514,-0.06,0,-3.17,-3.23,110711,MPRFP[tp],2026.02.02 18:45:01,2026.02.03 11:16:55
Closed,315327643,EURCAD,BUY,0.02,1.61773,1.61814,4.100000000000215,662,0,0,0.6,0.6,110711,MPRFP[tp],2026.02.02 19:15:01,2026.02.02 19:26:03
Closed,315314868,EURCAD,SELL,0.02,1.61867,1.6183,3.6999999999998145,12563,0,0,0.54,0.54,110711,MPRFP[tp],2026.02.02 14:30:00,2026.02.02 17:59:23
Closed,315312699,EURCAD,SELL,0.02,1.61904,1.61864,3.9999999999995595,2972,0,0,0.59,0.59,110711,MPRFP[tp],2026.02.02 13:30:00,2026.02.02 14:19:32
Closed,315209291,EURCAD,BUY,0.02,1.61732,1.6177,3.7999999999982492,304431,-0.15,0,0.56,0.41,110711,MPRFP[tp],2026.01.29 22:45:00,2026.02.02 11:18:51
Closed,315280185,EURCAD,BUY,0.02,1.60867,1.6177,90.29999999999872,209031,-0.08,0,13.25,13.17,110711,MPRFP[tp],2026.01.31 01:15:00,2026.02.02 11:18:51
Closed,315233076,EURCAD,BUY,0.02,1.61372,1.6177,39.799999999998725,281031,-0.15,0,5.84,5.69,110711,MPRFP[tp],2026.01.30 05:15:00,2026.02.02 11:18:51
Closed,315109502,EURCAD,BUY,0.02,1.62123,1.6177,-35.30000000000033,386331,-0.35,0,-5.17,-5.52,110711,MPRFP[tp],2026.01.29 00:00:00,2026.02.02 11:18:51
Closed,315103330,EURCAD,BUY,0.02,1.62557,1.6177,-78.70000000000044,397130,-0.35,0,-11.54,-11.89,110711,MPRFP[tp],2026.01.28 21:00:00,2026.02.02 11:18:50
Closed,315273577,EURJPY,SELL,0.03,183.603,183.558,4.500000000001592,9826,0,0,0.88,0.88,110711,MPRFP[tp],2026.01.30 23:15:02,2026.01.31 01:58:48
Closed,315258169,CHFJPY,SELL,0.01,200.472,200.404,6.800000000001205,249,0,0,0.44,0.44,110711,MPRFP[tp],2026.01.30 17:15:01,2026.01.30 17:19:10
Closed,315247206,CHFJPY,SELL,0.01,200.096,200.026,6.999999999999318,141,0,0,0.45,0.45,110711,MPRFP[tp],2026.01.30 12:15:01,2026.01.30 12:17:22
Closed,315202244,EURJPY,SELL,0.03,183.311,183.273,3.8000000000010914,630,0,0,0.74,0.74,110711,MPRFP[tp],2026.01.29 19:45:01,2026.01.29 19:55:31
Closed,315202217,CHFJPY,SELL,0.01,199.737,199.668,6.89999999999884,612,0,0,0.45,0.45,110711,MPRFP[tp],2026.01.29 19:45:00,2026.01.29 19:55:12
Closed,315201584,CHFJPY,SELL,0.01,199.817,199.739,7.800000000000296,762,0,0,0.51,0.51,110711,MPRFP[tp],2026.01.29 19:30:01,2026.01.29 19:42:43
Closed,315201615,EURJPY,SELL,0.03,183.433,183.383,4.999999999998295,317,0,0,0.98,0.98,110711,MPRFP[tp],2026.01.29 19:30:02,2026.01.29 19:35:19
Closed,315201018,CHFJPY,SELL,0.01,199.908,199.849,5.89999999999975,264,0,0,0.39,0.39,110711,MPRFP[tp],2026.01.29 19:15:01,2026.01.29 19:19:25
Closed,315201037,EURJPY,SELL,0.03,183.442,183.4,4.200000000000159,233,0,0,0.82,0.82,110711,MPRFP[tp],2026.01.29 19:15:01,2026.01.29 19:18:54
Closed,315100412,EURCAD,BUY,0.02,1.62529,1.62571,4.20000000000087,135,0,0,0.61,0.61,110711,MPRFP[tp],2026.01.28 19:15:01,2026.01.28 19:17:16
Closed,315090479,EURCAD,BUY,0.02,1.62942,1.62982,3.9999999999995595,3432,0,0,0.59,0.59,110711,MPRFP[tp],2026.01.28 15:30:00,2026.01.28 16:27:12
Closed,315067581,EURCAD,SELL,0.02,1.62992,1.63151,-15.899999999999803,32209,-0.05,0,-2.33,-2.38,110711,MPRFP[tp],2026.01.28 05:15:00,2026.01.28 14:11:49
Closed,315073443,EURCAD,SELL,0.02,1.63389,1.63151,23.800000000000487,25909,-0.05,0,3.5,3.45,110711,MPRFP[tp],2026.01.28 07:00:00,2026.01.28 14:11:49
Closed,315059139,EURCAD,BUY,0.02,1.62762,1.62802,3.9999999999995595,637,0,0,0.59,0.59,110711,MPRFP[tp],2026.01.28 02:15:00,2026.01.28 02:25:37
Closed,314994282,EURCAD,SELL,0.02,1.62381,1.62704,-32.300000000000665,92353,-0.05,0,-4.74,-4.79,110711,MPRFP[tp],2026.01.27 00:15:00,2026.01.28 01:54:13
Closed,315023144,EURCAD,SELL,0.02,1.63099,1.62704,39.49999999999898,46453,0,0,5.81,5.81,110711,MPRFP[tp],2026.01.27 13:00:00,2026.01.28 01:54:13
Closed,314999635,EURCAD,SELL,0.02,1.62756,1.62704,5.199999999998539,86953,-0.05,0,0.77,0.72,110711,MPRFP[tp],2026.01.27 01:45:00,2026.01.28 01:54:13
Closed,315037602,CHFJPY,SELL,0.01,198.783,198.735,4.79999999999734,359,0,0,0.31,0.31,110711,MPRFP[tp],2026.01.27 19:45:00,2026.01.27 19:50:59
Closed,315037612,EURJPY,SELL,0.03,183.428,183.399,2.899999999999636,313,0,0,0.56,0.56,110711,MPRFP[tp],2026.01.27 19:45:01,2026.01.27 19:50:14
Closed,315036514,CHFJPY,SELL,0.01,198.895,198.839,5.60000000000116,1579,0,0,0.36,0.36,110711,MPRFP[tp],2026.01.27 19:15:01,2026.01.27 19:41:20
Closed,315036517,EURJPY,SELL,0.03,183.487,183.448,3.8999999999987267,1294,0,0,0.75,0.75,110711,MPRFP[tp],2026.01.27 19:15:01,2026.01.27 19:36:35
Closed,315031170,EURJPY,SELL,0.03,183.488,183.439,4.900000000000659,4238,0,0,0.95,0.95,110711,MPRFP[tp],2026.01.27 17:15:01,2026.01.27 18:25:39
Closed,314982970,EURJPY,BUY,0.03,182.136,183.004,86.7999999999995,18072,0,0,16.93,16.93,110711,MPRFP[tp],2026.01.26 21:00:01,2026.01.27 02:01:13
Closed,314971285,EURJPY,BUY,0.03,182.511,183.004,49.2999999999995,29773,0,0,9.61,9.61,110711,MPRFP[tp],2026.01.26 17:45:00,2026.01.27 02:01:13
Closed,314953136,EURJPY,BUY,0.03,182.868,183.004,13.599999999999568,49571,0,0,2.65,2.65,110711,MPRFP[tp],2026.01.26 12:15:02,2026.01.27 02:01:13
